Date,age_mos,Commune,Fokontany,Sex,year
14-Apr-18,7,Moramanga,Ambahibe,F,2018
14-Apr-18,3,Moramanga,Bemasoandro,M,2018
14-Apr-18,17,Moramanga,Bemasoandro,F,2018
14-Apr-18,36,Moramanga,Amparatanjona,M,2018
14-Apr-18,5,Moramanga,Ambahibe,F,2018
14-Apr-18,3,Moramanga,Ambahibe,F,2018
14-Apr-18,24,Moramanga,Ambahibe,F,2018
14-Apr-18,3,Moramanga,Ambahibe,M,2018
14-Apr-18,17,Moramanga,Ambahibe,F,2018
14-Apr-18,36,Moramanga,Ambahibe,M,2018
14-Apr-18,17,Moramanga,Ambahibe,M,2018
14-Apr-18,8,Moramanga,Bemasoandro,F,2018
14-Apr-18,36,Moramanga,Bemasoandro,F,2018
14-Apr-18,36,Moramanga,Campes des Maries,M,2018
14-Apr-18,17,Moramanga,Ambahibe,M,2018
14-Apr-18,11,Moramanga,Ambahibe,M,2018
14-Apr-18,3,Moramanga,Ambahibe,M,2018
14-Apr-18,120,Moramanga,Ambahibe,F,2018
14-Apr-18,7,Moramanga,Amparatanjona,M,2018
14-Apr-18,4,Moramanga,Ambarilava,F,2018
14-Apr-18,144,Moramanga,Bemasoandro,M,2018
14-Apr-18,36,Moramanga,Bemasoandro,M,2018
14-Apr-18,5,Moramanga,Ambahibe,F,2018
14-Apr-18,120,Moramanga,Ambahibe,F,2018
14-Apr-18,12,Moramanga,Bemasoandro,F,2018
14-Apr-18,17,Moramanga,Bemasoandro,F,2018
14-Apr-18,29,Moramanga,Ambahibe,M,2018
14-Apr-18,17,Moramanga,Bemasoandro,M,2018
14-Apr-18,36,Moramanga,Ambahibe,F,2018
14-Apr-18,12,Moramanga,Ambahibe,F,2018
14-Apr-18,24,Moramanga,Ambahibe,M,2018
14-Apr-18,24,Moramanga,Ambahibe,F,2018
14-Apr-18,3,Moramanga,Bemasoandro,F,2018
14-Apr-18,48,Moramanga,Ambahibe,M,2018
14-Apr-18,24,Moramanga,Bemasoandro,M,2018
14-Apr-18,48,Moramanga,Bemasoandro,F,2018
14-Apr-18,41,Moramanga,Bemasoandro,M,2018
14-Apr-18,11,Moramanga,Bemasoandro,M,2018
14-Apr-18,36,Moramanga,Ambahibe,M,2018
14-Apr-18,9,Moramanga,Ambahibe,M,2018
14-Apr-18,3,Moramanga,Ambahibe,F,2018
14-Apr-18,7,Moramanga,Ambahibe,M,2018
14-Apr-18,4,Moramanga,Ambahibe,M,2018
14-Apr-18,3,Moramanga,Ambahibe,F,2018
14-Apr-18,12,Moramanga,Ambahibe,M,2018
14-Apr-18,5,Moramanga,Ambahibe,M,2018
14-Apr-18,12,Moramanga,Bemasoandro,M,2018
14-Apr-18,24,Moramanga,Ambahibe,F,2018
14-Apr-18,5,Moramanga,Ambahibe,M,2018
14-Apr-18,2,Moramanga,Ambahibe,M,2018
14-Apr-18,2,Moramanga,Ambahibe,M,2018
14-Apr-18,2,Moramanga,Bemasoandro,M,2018
14-Apr-18,60,Moramanga,Ambahibe,M,2018
14-Apr-18,24,Moramanga,Ambahibe,F,2018
14-Apr-18,14,Moramanga,Ambahibe,F,2018
14-Apr-18,14,Moramanga,Ambahibe,M,2018
14-Apr-18,11,Moramanga,Ambahibe,F,2018
14-Apr-18,84,Moramanga,Ambahibe,M,2018
14-Apr-18,5,Moramanga,Ambahibe,F,2018
14-Apr-18,3,Moramanga,Tsaralalana,F,2018
14-Apr-18,16,Moramanga,Ambodiakondro,M,2018
14-Apr-18,17,Moramanga,Ambahibe,F,2018
14-Apr-18,12,Moramanga,Ambahibe,F,2018
14-Apr-18,17,Moramanga,Ambahibe,M,2018
14-Apr-18,17,Moramanga,Campes des Maries,M,2018
14-Apr-18,17,Moramanga,Campes des Maries,M,2018
14-Apr-18,12,Moramanga,Ambahibe,M,2018
14-Apr-18,8,Moramanga,Campes des Maries,F,2018
14-Apr-18,84,Moramanga,Bemasoandro,M,2018
14-Apr-18,48,Moramanga,Ambahibe,F,2018
14-Apr-18,3,Moramanga,Ambahibe,M,2018
14-Apr-18,48,Moramanga,Bemasoandro,M,2018
14-Apr-18,48,Moramanga,Amparatanjona,M,2018
14-Apr-18,12,Moramanga,Ambahibe,F,2018
14-Apr-18,3,Moramanga,Ambahibe,F,2018
14-Apr-18,3,Moramanga,Ambahibe,F,2018
14-Apr-18,12,Moramanga,Ambahibe,M,2018
14-Apr-18,12,Moramanga,Ambahibe,F,2018
14-Apr-18,18,Moramanga,Campes des Maries,F,2018
14-Apr-18,3,Moramanga,Bemasoandro,F,2018
14-Apr-18,24,Moramanga,Ambahibe,F,2018
14-Apr-18,24,Moramanga,Ambarilava,F,2018
14-Apr-18,36,Moramanga,Bemasoandro,F,2018
14-Apr-18,8,Moramanga,Amparatanjona,F,2018
14-Apr-18,36,Moramanga,Amparatanjona,M,2018
14-Apr-18,8,Moramanga,Amparatanjona,M,2018
16-Apr-18,9,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,7,Moramanga,Ankazobe,M,2018
16-Apr-18,12,Moramanga,Campes des Maries,F,2018
16-Apr-18,84,Moramanga,Moramanga ville,M,2018
16-Apr-18,12,Moramanga,Moramanga ville,F,2018
16-Apr-18,36,Moramanga,Moramanga ville,M,2018
16-Apr-18,12,Moramanga,Moramanga ville,M,2018
16-Apr-18,36,Moramanga,Moramanga ville,M,2018
16-Apr-18,12,Moramanga,Moramanga ville,M,2018
16-Apr-18,4,Moramanga,Moramanga ville,M,2018
16-Apr-18,12,Moramanga,Moramanga ville,F,2018
16-Apr-18,12,Moramanga,Moramanga ville,F,2018
16-Apr-18,36,Moramanga,Ambodiakondro,F,2018
16-Apr-18,12,Moramanga,Moramanga ville,F,2018
16-Apr-18,1,Moramanga,Moramanga ville,M,2018
16-Apr-18,1,Moramanga,Moramanga ville,M,2018
16-Apr-18,1,Moramanga,Moramanga ville,M,2018
16-Apr-18,1,Moramanga,Moramanga ville,M,2018
16-Apr-18,24,Moramanga,Tsarahonenana,F,2018
16-Apr-18,12,Moramanga,Tsarahonenana,F,2018
16-Apr-18,84,Moramanga,Maroventy,M,2018
16-Apr-18,12,Moramanga,Moramanga ville,F,2018
16-Apr-18,72,Moramanga,Moramanga ville,M,2018
16-Apr-18,17,Moramanga,Moramanga ville,M,2018
16-Apr-18,60,Moramanga,Moramanga ville,M,2018
16-Apr-18,60,Moramanga,Moramanga ville,M,2018
16-Apr-18,36,Moramanga,Moramanga ville,F,2018
16-Apr-18,36,Moramanga,Mangarivotra,F,2018
16-Apr-18,96,Moramanga,Mangarivotra,F,2018
16-Apr-18,12,Moramanga,Moramanga ville,M,2018
16-Apr-18,36,Moramanga,Moramanga ville,F,2018
16-Apr-18,24,Moramanga,Ambodiakondro,M,2018
16-Apr-18,36,Moramanga,Ambodiakondro,F,2018
16-Apr-18,2,Moramanga,Mangarivotra,M,2018
16-Apr-18,2,Moramanga,Mangarivotra,M,2018
16-Apr-18,2,Moramanga,Mangarivotra,M,2018
16-Apr-18,12,Moramanga,Mangarivotra,M,2018
16-Apr-18,36,Moramanga,Mangarivotra,M,2018
16-Apr-18,36,Moramanga,Mangarivotra,F,2018
16-Apr-18,12,Moramanga,Moramanga ville,M,2018
16-Apr-18,6,Moramanga,Campes des Maries,M,2018
16-Apr-18,12,Moramanga,Moramanga ville,M,2018
16-Apr-18,17,Moramanga,Moramanga ville,F,2018
16-Apr-18,17,Moramanga,Moramanga ville,F,2018
16-Apr-18,4,Moramanga,Moramanga ville,M,2018
16-Apr-18,24,Moramanga,Moramanga ville,M,2018
16-Apr-18,12,Moramanga,Ambodiakondro,M,2018
16-Apr-18,1,Moramanga,Mangarivotra,M,2018
16-Apr-18,36,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,3,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,5,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,18,Moramanga,Moramanga ville,F,2018
16-Apr-18,4,Moramanga,Moramanga ville,M,2018
16-Apr-18,36,Moramanga,Ambohimadera,M,2018
16-Apr-18,24,Moramanga,Ambohimadera,M,2018
16-Apr-18,36,Ambohibary,Sahafitana,M,2018
16-Apr-18,8,Ambohibary,Sahafitana,F,2018
16-Apr-18,12,Moramanga,Ambodiakondro,M,2018
16-Apr-18,24,Moramanga,Ankazobe,M,2018
16-Apr-18,24,Moramanga,Ankazobe,M,2018
16-Apr-18,29,Moramanga,Moramanga,M,2018
16-Apr-18,29,Moramanga,Moramanga,F,2018
16-Apr-18,17,Moramanga,Moramanga,F,2018
16-Apr-18,24,Moramanga,Moramanga,F,2018
16-Apr-18,48,Moramanga,Moramanga,M,2018
16-Apr-18,12,Moramanga,Moramanga,M,2018
16-Apr-18,4,Moramanga,Ambodiakondro,M,2018
16-Apr-18,4,Moramanga,Ambodiakondro,F,2018
16-Apr-18,24,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,60,Moramanga,Mangarivotra,M,2018
16-Apr-18,8,Moramanga,Mangarivotra,M,2018
16-Apr-18,24,Moramanga,Ambarilava,F,2018
16-Apr-18,60,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,12,Moramanga,Moramanga ville,M,2018
16-Apr-18,8,Moramanga,Moramanga ville,M,2018
16-Apr-18,72,Moramanga,Moramanga ville,M,2018
16-Apr-18,48,Moramanga,Moramanga ville,M,2018
16-Apr-18,3,Moramanga,Ambahibe,M,2018
16-Apr-18,12,Moramanga,Moramanga ville,M,2018
16-Apr-18,12,Ambohibary,Sahafitana,F,2018
16-Apr-18,24,Moramanga,Moramanga ville,F,2018
16-Apr-18,48,Moramanga,Ankazobe,M,2018
16-Apr-18,60,Moramanga,Antanamandroso,M,2018
16-Apr-18,36,Ambohibary,Sahafitana,M,2018
16-Apr-18,3,Moramanga,Moramanga,M,2018
16-Apr-18,8,Moramanga,Moramanga,M,2018
16-Apr-18,60,Moramanga,Moramanga,F,2018
16-Apr-18,36,Moramanga,Moramanga,M,2018
16-Apr-18,8,Moramanga,Moramanga,M,2018
16-Apr-18,36,Moramanga,Moramanga,F,2018
16-Apr-18,24,Moramanga,Moramanga,F,2018
16-Apr-18,17,Moramanga,Ambohitranjavidy,F,2018
16-Apr-18,60,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,5,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,24,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,5,Moramanga,Ankazobe,M,2018
16-Apr-18,29,Ambohibary,Sahafitana,M,2018
16-Apr-18,10,Moramanga,Maroventy,F,2018
16-Apr-18,48,Moramanga,Moramanga,F,2018
16-Apr-18,29,Moramanga,Ambohitranjavidy,M,2018
16-Apr-18,29,Moramanga,Moramanga,F,2018
16-Apr-18,12,Moramanga,Antanamandroso,F,2018
16-Apr-18,29,Moramanga,Moramanga,M,2018
16-Apr-18,48,Moramanga,Antanamandroso,M,2018
16-Apr-18,2,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,48,Moramanga,Mangarivotra,M,2018
16-Apr-18,36,Moramanga,Mangarivotra,M,2018
16-Apr-18,24,Moramanga,Mangarivotra,M,2018
16-Apr-18,24,Moramanga,Mangarivotra,F,2018
16-Apr-18,48,Moramanga,Tsaralalana,M,2018
16-Apr-18,6,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,48,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,2,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,10,Moramanga,Ambohimadera,F,2018
16-Apr-18,12,Moramanga,Ambohimadera,F,2018
16-Apr-18,36,Moramanga,Ambohimadera,F,2018
16-Apr-18,36,Moramanga,Ambohimadera,M,2018
16-Apr-18,60,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,29,Moramanga,Moramanga ville,F,2018
16-Apr-18,4,Moramanga,Moramanga ville,F,2018
16-Apr-18,4,Moramanga,Moramanga ville,M,2018
16-Apr-18,4,Moramanga,Ambohitranjavidy,M,2018
16-Apr-18,72,Moramanga,Ankazobe,M,2018
16-Apr-18,12,Ambohibary,Ambodivato,F,2018
16-Apr-18,12,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,10,Moramanga,Ankazobe,M,2018
16-Apr-18,12,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,3,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,3,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,24,Ambohibary,Ambodivato,M,2018
16-Apr-18,8,Moramanga,Mangarivotra,F,2018
16-Apr-18,36,Moramanga,Antanamandroso,F,2018
16-Apr-18,17,Ambohibary,Sahafitana,M,2018
16-Apr-18,16,Ambohibary,Sahafitana,F,2018
16-Apr-18,12,Moramanga,Ambodiakondro,M,2018
16-Apr-18,36,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,48,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,8,Moramanga,Moramanga ville,M,2018
16-Apr-18,17,Moramanga,Moramanga ville,F,2018
16-Apr-18,10,Moramanga,Moramanga ville,F,2018
16-Apr-18,4,Moramanga,Moramanga ville,M,2018
16-Apr-18,4,Moramanga,Moramanga ville,F,2018
16-Apr-18,6,Moramanga,Moramanga ville,F,2018
16-Apr-18,4,Moramanga,Moramanga ville,M,2018
16-Apr-18,48,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,96,Moramanga,Ankazobe,F,2018
16-Apr-18,84,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,12,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,60,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,60,Moramanga,Campes des Maries,M,2018
16-Apr-18,24,Moramanga,Ambodiakondro,F,2018
16-Apr-18,24,Moramanga,Ambodiakondro,F,2018
16-Apr-18,12,Moramanga,Ambodiakondro,F,2018
16-Apr-18,29,Moramanga,Antanamandroso,M,2018
16-Apr-18,17,Moramanga,Antanamandroso,F,2018
16-Apr-18,84,Ambohibary,Ambohibary,F,2018
16-Apr-18,12,Moramanga,Moramanga,M,2018
16-Apr-18,12,Moramanga,Moramanga,M,2018
16-Apr-18,12,Moramanga,Moramanga,M,2018
16-Apr-18,3,Moramanga,Mangarivotra,F,2018
16-Apr-18,24,Moramanga,Moramanga,M,2018
16-Apr-18,17,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,36,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,17,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,17,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,17,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,17,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,120,Moramanga,Antanamandroso,M,2018
16-Apr-18,8,Moramanga,Moramanga,M,2018
16-Apr-18,12,Moramanga,Moramanga,F,2018
16-Apr-18,6,Moramanga,Moramanga,F,2018
16-Apr-18,96,Moramanga,Moramanga,M,2018
16-Apr-18,96,Moramanga,Moramanga,F,2018
16-Apr-18,12,Moramanga,Antanamandroso Est,M,2018
16-Apr-18,2,Moramanga,Moramanga,M,2018
16-Apr-18,6,Moramanga,Ambodiakondro,M,2018
16-Apr-18,41,Moramanga,Moramanga,M,2018
16-Apr-18,6,Moramanga,Mangarivotra,M,2018
16-Apr-18,24,Moramanga,Mangarivotra,M,2018
16-Apr-18,96,Moramanga,Antanamandroso,M,2018
16-Apr-18,29,Moramanga,Antanamandroso,F,2018
16-Apr-18,10,Moramanga,Moramanga,M,2018
16-Apr-18,11,Moramanga,Maroventy,F,2018
16-Apr-18,3,Ambohibary,Ambohibary,M,2018
16-Apr-18,3,Moramanga,Antanamandroso,M,2018
16-Apr-18,36,Moramanga,Antanifasika,M,2018
16-Apr-18,8,Moramanga,Ambodiakondro,M,2018
16-Apr-18,6,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,5,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,17,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,6,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,24,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,72,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,84,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,72,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,29,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,12,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,96,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,48,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,48,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,3,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,3,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,3,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,3,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,12,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,60,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,48,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,48,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,84,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,6,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,24,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,17,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,36,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,120,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,24,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,6,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,12,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,12,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,12,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,12,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,72,Moramanga,Moramanga Ambony,M,2018
16-Apr-18,6,Moramanga,Moramanga Ambony,F,2018
16-Apr-18,36,Moramanga,Moramanga,F,2018
16-Apr-18,7,Moramanga,Moramanga,F,2018
16-Apr-18,7,Moramanga,Moramanga,M,2018
16-Apr-18,24,Moramanga,Moramanga,M,2018
16-Apr-18,3,Moramanga,Moramanga,M,2018
16-Apr-18,6,Moramanga,Moramanga,M,2018
16-Apr-18,2,Moramanga,Moramanga,F,2018
16-Apr-18,12,Moramanga,Moramanga,M,2018
16-Apr-18,12,Moramanga,Moramanga,F,2018
16-Apr-18,3,Moramanga,Moramanga,M,2018
16-Apr-18,3,Moramanga,Moramanga,F,2018
16-Apr-18,12,Moramanga,Moramanga,M,2018
16-Apr-18,60,Moramanga,Moramanga,M,2018
16-Apr-18,17,Moramanga,Moramanga,M,2018
16-Apr-18,17,Moramanga,Moramanga,M,2018
16-Apr-18,5,Moramanga,Moramanga,F,2018
16-Apr-18,48,Moramanga,Moramanga,F,2018
16-Apr-18,6,Moramanga,Moramanga,F,2018
16-Apr-18,12,Moramanga,Moramanga,F,2018
16-Apr-18,36,Moramanga,Moramanga,M,2018
16-Apr-18,24,Moramanga,Moramanga,F,2018
16-Apr-18,6,Moramanga,Moramanga,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,F,2018
12-Apr-18,60,Moramanga,Tsarafasina,M,2018
12-Apr-18,2,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,F,2018
12-Apr-18,60,Moramanga,Tsarafasina,M,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,96,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,M,2018
12-Apr-18,60,Moramanga,Tsarafasina,F,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,48,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,36,Moramanga,Tsarafasina,M,2018
12-Apr-18,60,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,8,Moramanga,Tsarafasina,F,2018
12-Apr-18,8,Moramanga,Tsarafasina,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,F,2018
12-Apr-18,60,Moramanga,Tsarafasina,F,2018
12-Apr-18,120,Moramanga,Tsarafasina,F,2018
12-Apr-18,2,Moramanga,Tsarafasina,F,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,7,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,5,Moramanga,Tsarafasina,F,2018
12-Apr-18,7,Moramanga,Tsarafasina,M,2018
12-Apr-18,24,Moramanga,Tsarafasina,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,M,2018
12-Apr-18,84,Moramanga,Tsarafasina,M,2018
12-Apr-18,96,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,96,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,12,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,F,2018
12-Apr-18,36,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,M,2018
12-Apr-18,72,Moramanga,Tsarafasina,F,2018
12-Apr-18,12,Moramanga,Tsarafasina,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,F,2018
12-Apr-18,36,Moramanga,Tsarafasina,M,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,60,Moramanga,Tsarafasina,M,2018
12-Apr-18,6,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,M,2018
12-Apr-18,96,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,24,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,F,2018
12-Apr-18,36,Moramanga,Tsarafasina,F,2018
12-Apr-18,12,Moramanga,Tsarafasina,M,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,108,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,M,2018
12-Apr-18,60,Moramanga,Tsarafasina,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,M,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,24,Moramanga,Tsarafasina,M,2018
12-Apr-18,6,Moramanga,Tsarafasina,F,2018
12-Apr-18,84,Moramanga,Tsarafasina,F,2018
12-Apr-18,36,Moramanga,Tsarafasina,F,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,3,Moramanga,Tsarafasina,M,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,24,Moramanga,Tsarafasina,F,2018
12-Apr-18,24,Moramanga,Tsarafasina,M,2018
12-Apr-18,3,Moramanga,Tsarafasina,M,2018
12-Apr-18,24,Moramanga,Tsarafasina,M,2018
12-Apr-18,6,Moramanga,Tsarafasina,M,2018
12-Apr-18,60,Moramanga,Tsarafasina,F,2018
12-Apr-18,84,Moramanga,Tsarafasina,M,2018
12-Apr-18,60,Moramanga,Tsarafasina,F,2018
12-Apr-18,48,Moramanga,Tsarafasina,M,2018
12-Apr-18,132,Moramanga,Tsarafasina,F,2018
12-Apr-18,120,Moramanga,Tsarafasina,M,2018
12-Apr-18,3,Moramanga,Tsarafasina,M,2018
12-Apr-18,24,Moramanga,Tsarafasina,M,2018
12-Apr-18,48,Moramanga,Tsarafasina,F,2018
12-Apr-18,60,Moramanga,Tsarafasina,F,2018
12-Apr-18,36,Moramanga,Tsarafasina,F,2018
12-Apr-18,72,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,F,2018
12-Apr-18,48,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,36,Moramanga,Tsarafasina,F,2018
12-Apr-18,72,Moramanga,Tsarafasina,M,2018
12-Apr-18,24,Moramanga,Tsarafasina,M,2018
12-Apr-18,12,Moramanga,Tsarafasina,F,2018
12-Apr-18,72,Moramanga,Tsarafasina,M,2018
12-Apr-18,4,Moramanga,Tsarafasina,M,2018
12-Apr-18,36,Moramanga,Tsarafasina,M,2018
18-Apr-18,7,Moramanga,Tanambao,F,2018
18-Apr-18,12,Moramanga,Tanambao,M,2018
18-Apr-18,36,Moramanga,Tanambao,M,2018
18-Apr-18,48,Moramanga,Tanambao,M,2018
18-Apr-18,12,Moramanga,Tanambao,F,2018
18-Apr-18,12,Moramanga,Tanambao,F,2018
18-Apr-18,12,Moramanga,Tanambao,M,2018
18-Apr-18,36,Moramanga,Ambohimadera,F,2018
18-Apr-18,12,Moramanga,Tanambao,M,2018
18-Apr-18,8,Moramanga,Tanambao,F,2018
18-Apr-18,120,Moramanga,Tanambao,M,2018
18-Apr-18,144,Moramanga,Tanambao,F,2018
18-Apr-18,60,Moramanga,Tanambao,M,2018
18-Apr-18,24,Moramanga,Tanambao,M,2018
18-Apr-18,24,Moramanga,Tanambao,M,2018
18-Apr-18,48,Moramanga,Tanambao,F,2018
18-Apr-18,24,Moramanga,Tanambao,M,2018
18-Apr-18,24,Moramanga,Tanambao,M,2018
18-Apr-18,36,Moramanga,Betambako,M,2018
18-Apr-18,24,Moramanga,Tanambao,F,2018
18-Apr-18,4,Moramanga,Tanambao,M,2018
18-Apr-18,12,Moramanga,Tanambao,M,2018
18-Apr-18,12,Moramanga,Tsarafasina,M,2018
18-Apr-18,96,Moramanga,Tanambao,F,2018
18-Apr-18,48,Moramanga,Tanambao,M,2018
18-Apr-18,36,Moramanga,Tanambao,M,2018
18-Apr-18,5,Moramanga,Tanambao,M,2018
18-Apr-18,84,Moramanga,Tanambao,M,2018
18-Apr-18,12,Moramanga,Tanambao,F,2018
18-Apr-18,156,Moramanga,Tanambao,M,2018
18-Apr-18,24,Moramanga,Tanambao,F,2018
18-Apr-18,24,Moramanga,Tanambao,F,2018
18-Apr-18,36,Moramanga,Tanambao,M,2018
18-Apr-18,24,Moramanga,Tanambao,M,2018
18-Apr-18,60,Moramanga,Tanambao,M,2018
18-Apr-18,120,Moramanga,Tanambao,M,2018
18-Apr-18,72,Moramanga,Betambako,M,2018
18-Apr-18,120,Moramanga,Tanambao,M,2018
18-Apr-18,5,Moramanga,Tanambao,F,2018
18-Apr-18,12,Moramanga,Tanambao,M,2018
18-Apr-18,12,Moramanga,Tanambao,F,2018
18-Apr-18,60,Moramanga,Tanambao,M,2018
18-Apr-18,108,Moramanga,Tanambao,F,2018
18-Apr-18,4,Moramanga,Tanambao,F,2018
18-Apr-18,60,Moramanga,Tanambao,F,2018
18-Apr-18,84,Moramanga,Tanambao,F,2018
18-Apr-18,24,Moramanga,Betambako,M,2018
18-Apr-18,108,Moramanga,Betambako,M,2018
18-Apr-18,24,Moramanga,Anosimasina,F,2018
18-Apr-18,24,Moramanga,Anosimasina,M,2018
